HOIP entry ID,Label,"Bandgap, GGA (eV)","Dielectric constant, electronic","Dielectric constant, ionic","Dielectric constant, total",Refractive index,Atomization energy (eV/atom),Relative energy1 (eV/atom),Relative energy2 (eV/atom),Volume of the unit cell (A^3),Density (g/cm^3),Tolerance factor,Octahedral factor,rA(Ang),rB(Ang),rX(Ang),a,b,c,alpha,beta,gamma,A SITE DFE,B SITE DFE,X SITE DFE,Ge,Sn,Pb,F,Cl,Br,gamma,pos_0_[/-Ring1],pos_0_[/NH1+1],pos_0_[=Branch1],pos_0_[=C],pos_0_[=NH2+1],pos_0_[Branch1],pos_0_[C],pos_0_[N+1],pos_0_[NH1+1],pos_0_[NH2+1],pos_0_[NH3+1],pos_0_[N],pos_0_[O],pos_0_[Ring1],pos_0_[Ring2],pos_0_[\N],pos_0_[nop],pos_1_[/-Ring1],pos_1_[/NH1+1],pos_1_[=Branch1],pos_1_[=C],pos_1_[=NH2+1],pos_1_[Branch1],pos_1_[C],pos_1_[N+1],pos_1_[NH1+1],pos_1_[NH2+1],pos_1_[NH3+1],pos_1_[N],pos_1_[O],pos_1_[Ring1],pos_1_[Ring2],pos_1_[\N],pos_1_[nop],pos_2_[/-Ring1],pos_2_[/NH1+1],pos_2_[=Branch1],pos_2_[=C],pos_2_[=NH2+1],pos_2_[Branch1],pos_2_[C],pos_2_[N+1],pos_2_[NH1+1],pos_2_[NH2+1],pos_2_[NH3+1],pos_2_[N],pos_2_[O],pos_2_[Ring1],pos_2_[Ring2],pos_2_[\N],pos_2_[nop],pos_3_[/-Ring1],pos_3_[/NH1+1],pos_3_[=Branch1],pos_3_[=C],pos_3_[=NH2+1],pos_3_[Branch1],pos_3_[C],pos_3_[N+1],pos_3_[NH1+1],pos_3_[NH2+1],pos_3_[NH3+1],pos_3_[N],pos_3_[O],pos_3_[Ring1],pos_3_[Ring2],pos_3_[\N],pos_3_[nop],pos_4_[/-Ring1],pos_4_[/NH1+1],pos_4_[=Branch1],pos_4_[=C],pos_4_[=NH2+1],pos_4_[Branch1],pos_4_[C],pos_4_[N+1],pos_4_[NH1+1],pos_4_[NH2+1],pos_4_[NH3+1],pos_4_[N],pos_4_[O],pos_4_[Ring1],pos_4_[Ring2],pos_4_[\N],pos_4_[nop],pos_5_[/-Ring1],pos_5_[/NH1+1],pos_5_[=Branch1],pos_5_[=C],pos_5_[=NH2+1],pos_5_[Branch1],pos_5_[C],pos_5_[N+1],pos_5_[NH1+1],pos_5_[NH2+1],pos_5_[NH3+1],pos_5_[N],pos_5_[O],pos_5_[Ring1],pos_5_[Ring2],pos_5_[\N],pos_5_[nop],pos_6_[/-Ring1],pos_6_[/NH1+1],pos_6_[=Branch1],pos_6_[=C],pos_6_[=NH2+1],pos_6_[Branch1],pos_6_[C],pos_6_[N+1],pos_6_[NH1+1],pos_6_[NH2+1],pos_6_[NH3+1],pos_6_[N],pos_6_[O],pos_6_[Ring1],pos_6_[Ring2],pos_6_[\N],pos_6_[nop],pos_7_[/-Ring1],pos_7_[/NH1+1],pos_7_[=Branch1],pos_7_[=C],pos_7_[=NH2+1],pos_7_[Branch1],pos_7_[C],pos_7_[N+1],pos_7_[NH1+1],pos_7_[NH2+1],pos_7_[NH3+1],pos_7_[N],pos_7_[O],pos_7_[Ring1],pos_7_[Ring2],pos_7_[\N],pos_7_[nop],pos_8_[/-Ring1],pos_8_[/NH1+1],pos_8_[=Branch1],pos_8_[=C],pos_8_[=NH2+1],pos_8_[Branch1],pos_8_[C],pos_8_[N+1],pos_8_[NH1+1],pos_8_[NH2+1],pos_8_[NH3+1],pos_8_[N],pos_8_[O],pos_8_[Ring1],pos_8_[Ring2],pos_8_[\N],pos_8_[nop]
1216,Azetidinium Lead Bromide,2.3528,3.8709,14.7544,18.6252,1.9674,-4.4495,0.0619,0.2842,238.35,3.5101,1.001,0.607,2.499,1.19,1.96,8.38421776361,6.14472880617,4.67897242002,88.9809345253,97.5342615547,86.1669549887,0.982528,5.984623,2.604915,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,Azetidinium Lead Bromide,3.1039,3.856,7.1807,11.0367,1.9637,-4.4466,0.0648,0.2871,234.57,3.5666,1.001,0.607,2.499,1.19,1.96,6.07420822444,4.39659900595,8.81512393765,86.2196047822,91.0140017957,92.9238485614,1.096921,5.684832,2.732057,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,Azetidinium Lead Bromide,3.0639,3.6879,5.7298,9.4178,1.9204,-4.4425,0.0689,0.2912,238.7,3.5049,1.001,0.607,2.499,1.19,1.96,8.95258088905,4.49006558169,6.27687439419,103.079702371,90.2575959492,76.5335390622,1.1026798,5.710241,2.589074,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,Azetidinium Lead Bromide,3.0366,3.7631,6.6599,10.423,1.9399,-4.4434,0.0679,0.2903,238.53,3.5074,1.001,0.607,2.499,1.19,1.96,6.08247756906,4.45157507373,9.32427859331,108.112583025,90.3494553313,95.8232771579,1.104711,5.705067,2.60082,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,Azetidinium Lead Bromide,2.8776,3.7077,8.9167,12.6243,1.9255,-4.4418,0.0696,0.2919,240.07,3.4849,1.001,0.607,2.499,1.19,1.96,8.6071279949,4.68763788723,6.21212291243,78.6975924227,88.5496435356,101.755348644,0.9680438,5.698824,2.56396,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1221,Azetidinium Lead Bromide,2.7593,3.9579,9.5628,13.5206,1.9894,-4.4423,0.0691,0.2914,232.17,3.6035,1.001,0.607,2.499,1.19,1.96,4.37399806586,5.99803457746,8.88499636188,92.2693037894,89.5848552792,94.6004751202,1.03318,5.671964,2.597298,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1222,Azetidinium Lead Bromide,2.7203,3.5412,4.6941,8.2353,1.8818,-4.4338,0.0776,0.2999,242.28,3.4531,1.001,0.607,2.499,1.19,1.96,8.24887191931,6.31682711524,4.68114363215,90.660695035,89.4420000404,83.4224764407,0.9596372,5.698784,2.551375,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,Azetidinium Lead Bromide,2.5485,3.5817,5.5435,9.1252,1.8925,-4.4257,0.0857,0.308,240.79,3.4745,1.001,0.607,2.499,1.19,1.96,8.6130708462,6.08096101827,4.71600692942,92.1746958975,99.8694828193,81.7180730953,0.9582744,5.699555,2.542362,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,Azetidinium Lead Iodide,1.5501,5.1597,22.2201,27.3798,2.2715,-4.3473,0.1821,0.3226,285.02,3.7638,0.98,0.541,2.498,1.19,2.2,6.66635982656,6.504721866,6.57367324457,89.9914178842,89.5234792786,89.3171591178,0.988809,5.82133,2.688884,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1327,Azetidinium Lead Iodide,1.5159,5.1973,30.1966,35.3938,2.2798,-4.3465,0.1829,0.3234,282.81,3.7932,0.98,0.541,2.498,1.19,2.2,6.57070131099,6.52949808554,6.61114940321,92.7753425628,86.6161111377,90.1890612583,0.879487,5.896837,2.625234,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1328,Azetidinium Lead Iodide,1.7818,5.103,16.3736,21.4765,2.259,-4.3446,0.1848,0.3253,281.93,3.8051,0.98,0.541,2.498,1.19,2.2,6.52767366823,6.60701440932,6.5810691188,93.7682009287,89.9706760519,95.4524256664,0.931367,5.927404,2.656838,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1329,Azetidinium Lead Iodide,1.5462,5.2179,43.5439,48.7618,2.2843,-4.344,0.1854,0.3259,281.24,3.8144,0.98,0.541,2.498,1.19,2.2,6.57198471803,6.53884139519,6.5917739789,87.5974948064,84.1711560344,92.4787228321,0.8563808,5.9226,2.559953,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,Azetidinium Lead Iodide,1.5966,4.6244,41.4223,46.0467,2.1504,-4.3426,0.1868,0.3273,284.62,3.7691,0.98,0.541,2.498,1.19,2.2,8.97513332282,6.62860888688,4.81189601732,90.2880724011,83.8586940275,89.8814947585,0.863791,5.924713,2.608682,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,Azetidinium Lead Iodide,1.7652,4.6277,14.0484,18.676,2.1512,-4.3437,0.1857,0.3262,280.3,3.8272,0.98,0.541,2.498,1.19,2.2,8.90247809584,6.6069651656,4.81345013224,93.1947324424,83.6352009395,86.5287165153,1.061912,5.663176,2.684043,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,Azetidinium Lead Iodide,1.7917,4.6488,17.1187,21.7676,2.1561,-4.3445,0.1849,0.3254,279.29,3.841,0.98,0.541,2.498,1.19,2.2,8.99209957408,6.59249574283,4.80750508235,88.1200957688,100.705895406,86.6874736755,0.9042788,5.596719,2.622646,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,Azetidinium Lead Iodide,2.3772,4.5951,8.4615,13.0566,2.1436,-4.3361,0.1933,0.3339,277.08,3.8717,0.98,0.541,2.498,1.19,2.2,6.44452549896,4.64162776319,9.33550021336,88.1657825308,93.4095572025,96.1184560541,0.9144819,5.595563,2.618132,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,Azetidinium Lead Iodide,2.4933,4.278,5.936,10.214,2.0683,-4.3359,0.1935,0.334,284.31,3.7732,0.98,0.541,2.498,1.19,2.2,6.80497372633,4.79330908038,9.39124234,107.523409683,97.7956943232,77.4367697618,0.8572578,5.597647,2.622499,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,Azetidinium Lead Iodide,2.4691,4.2906,6.1606,10.4513,2.0714,-4.336,0.1934,0.3339,284.5,3.7707,0.98,0.541,2.498,1.19,2.2,9.19242472911,4.80176194137,6.76679739237,101.630519561,88.4907655984,77.2039526958,0.8925188,5.779844,2.654683,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1336,Azetidinium Lead Iodide,2.1556,4.639,16.9374,21.5764,2.1538,-4.3453,0.1841,0.3247,278.93,3.846,0.98,0.541,2.498,1.19,2.2,9.05791935589,4.80856143544,6.6327605361,90.0231656577,85.6000785247,104.409194236,1.0497218,5.672245,2.633145,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,Azetidinium Lead Iodide,2.3578,4.5748,7.9825,12.5573,2.1389,-4.3364,0.193,0.3335,277.12,3.8711,0.98,0.541,2.498,1.19,2.2,6.44803584892,4.6149987466,9.35016001137,88.8531034684,89.66460821,85.0051796708,1.019314,5.63612,2.644325,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1338,Azetidinium Lead Iodide,2.1164,4.6628,9.2195,13.8823,2.1594,-4.3367,0.1927,0.3332,276.49,3.8799,0.98,0.541,2.498,1.19,2.2,4.70147126039,6.460871957,9.16505457381,93.6109368171,90.4551451156,95.6005493712,1.0435082,5.635382,2.662004,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1339,Azetidinium Lead Iodide,2.4482,4.138,4.058,8.196,2.0342,-4.3318,0.1976,0.3382,283.26,3.7872,0.98,0.541,2.498,1.19,2.2,8.58322659167,6.90940950991,4.80307594704,90.8264026904,89.9643924151,84.0099089423,0.988709,5.694461,2.639247,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1340,Azetidinium Lead Iodide,2.3324,4.1579,4.4008,8.5587,2.0391,-4.326,0.2034,0.3439,282.38,3.799,0.98,0.541,2.498,1.19,2.2,8.70628852147,6.81574283748,4.83250833348,88.3914088523,93.1958683336,80.7365719946,0.993419,5.69057,2.611645,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,Imidazolium Germanium Fluoride,3.8566,2.986,2.1818,5.1678,1.728,-5.4112,-0.0824,0.5653,125.78,2.6232,1.356,0.549,2.62,0.73,1.33,4.53791848304,6.33845745557,4.54741963778,91.0284270781,74.2158815335,92.0853586602,1.0512564,5.927447,2.626725,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,Imidazolium Germanium Fluoride,3.9539,2.994,2.3614,5.3554,1.7303,-5.4095,-0.0808,0.567,124.35,2.6533,1.356,0.549,2.62,0.73,1.33,4.65914891281,6.15963122266,4.51474352443,94.052619845,75.9247414191,83.9361262647,0.9853708,5.882687,2.631917,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,Imidazolium Germanium Fluoride,3.9834,2.8618,1.9069,4.7687,1.6917,-5.4156,-0.0869,0.5609,128.41,2.5694,1.356,0.549,2.62,0.73,1.33,5.59829816822,5.14279440547,4.68999635472,76.6417314848,82.6353979055,97.6912535424,1.055496,5.916896,2.643107,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
